,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2017-05-05 00:11:00,0.7371,32.41,1.2929,367.25,1841.0,0.7258,78.91,2379.75,1.1007,118.1796875,156.55,76.375,0.008926,135.35,443.5,130.175,1849.7,968.9,19465.0,19485.0,5613.75,1383.1,972.5,15.4,1.0165,317.6,134.828125,108.25,125.3125,161.8125,151.96875,11.95,436.75,20818.0,160.97,131.51,167.06,44.25,47.17,3570.0,112.165,15.2,416.75,1.4204,1.476,1962.0,149.94,47.16,1408.0,44.27,1230.5,2.509,1.3868,3.195,906.0,1.4591,16.335,442.6
2017-05-05 00:12:00,0.7372,32.41,1.2927,367.25,1841.0,0.72575,78.91,2379.75,1.10075,118.1875,156.55,76.375,0.008926,135.35,443.5,130.175,1849.7,968.9,19465.0,19485.0,5613.75,1383.3,972.25,15.4,1.0165,317.6,134.828125,108.25,125.296875,161.875,152.0,11.95,436.75,20819.0,160.97,131.51,167.06,44.25,47.17,3570.0,112.165,15.2,416.75,1.4204,1.476,1962.0,149.94,47.16,1408.0,44.26,1230.4,2.5085,1.3869,3.195,906.0,1.4591,16.335,442.6
2017-05-05 00:13:00,0.7372,32.43,1.2927,367.0,1841.0,0.7257,78.91,2379.75,1.1009,118.1875,156.55,76.375,0.008926,135.35,443.5,130.175,1849.7,968.9,19470.0,19490.0,5614.0,1383.3,972.25,15.4,1.0165,317.6,134.84375,108.25,125.296875,161.875,152.0,11.95,436.75,20821.0,160.97,131.51,167.06,44.27,47.19,3570.0,112.165,15.2,417.0,1.4204,1.476,1962.0,149.94,47.19,1408.0,44.26,1231.2,2.508,1.3871,3.195,906.3,1.4591,16.34,442.6
2017-05-05 00:14:00,0.7372,32.43,1.2931,367.0,1841.0,0.72575,78.91,2379.75,1.1009,118.1875,156.55,76.375,0.008930500000000001,135.35,443.5,130.175,1849.7,968.9,19460.0,19480.0,5613.5,1383.1,972.25,15.4,1.0166,317.6,134.84375,108.25,125.296875,161.875,152.03125,11.95,436.75,20819.0,160.97,131.51,167.06,44.26,47.19,3570.0,112.165,15.2,417.25,1.4204,1.476,1962.0,149.94,47.2,1408.0,44.24,1232.2,2.508,1.3874,3.195,906.8,1.4586,16.35,442.6
2017-05-05 00:15:00,0.7372,32.43,1.293,367.0,1841.0,0.72575,78.91,2379.75,1.10085,118.1796875,156.55,76.375,0.008929000000000001,135.35,443.5,130.175,1849.7,968.9,19460.0,19480.0,5614.0,1383.2,972.5,15.4,1.0165,317.7,134.828125,108.25,125.296875,161.875,152.03125,11.95,436.5,20820.0,160.97,131.51,167.06,44.25,47.17,3570.0,112.165,15.2,417.25,1.4204,1.476,1962.0,149.94,47.2,1408.0,44.23,1231.7,2.508,1.3866,3.195,906.7,1.4586,16.345,442.6
2017-05-05 00:16:00,0.7372,32.43,1.2927,367.0,1841.0,0.72565,78.91,2379.5,1.1009,118.1875,156.55,76.375,0.008931,135.35,443.5,130.175,1849.7,968.9,19455.0,19480.0,5613.25,1383.0,972.25,15.4,1.0165,317.7,134.828125,108.25,125.296875,161.875,152.03125,11.95,436.5,20817.0,160.97,131.51,167.06,44.17,47.06,3570.0,112.165,15.2,416.0,1.4204,1.476,1962.0,149.94,47.1,1408.0,44.14,1232.6,2.5075,1.384,3.196,906.7,1.4577,16.36,442.6
2017-05-05 00:17:00,0.737,32.4,1.2927,367.0,1841.0,0.72565,78.91,2379.0,1.10075,118.1953125,156.55,76.375,0.00893,135.35,443.5,130.175,1849.7,968.9,19455.0,19475.0,5612.5,1382.8,972.25,15.4,1.0164,317.7,134.859375,108.25,125.328125,161.9375,152.09375,11.95,436.75,20813.0,160.97,131.51,167.06,44.1,47.03,3570.0,112.165,15.2,416.0,1.4204,1.476,1962.0,149.94,47.03,1408.0,44.1,1232.3,2.5075,1.3837,3.196,906.4,1.456,16.35,442.6
2017-05-05 00:18:00,0.737,32.4,1.2925,367.0,1841.0,0.72555,78.89,2379.5,1.10075,118.1953125,156.55,76.375,0.0089295,135.35,443.5,130.175,1849.7,968.9,19455.0,19475.0,5613.0,1383.1,972.25,15.4,1.0164,317.6,134.859375,108.25,125.34375,161.90625,152.0625,11.95,436.5,20815.0,160.97,131.51,167.06,44.17,47.09,3570.0,112.165,15.2,416.0,1.4204,1.476,1962.0,149.94,47.03,1408.0,44.15,1232.1,2.508,1.3854,3.195,906.0,1.4573,16.345,442.6
2017-05-05 00:19:00,0.7371,32.4,1.2927,367.0,1841.0,0.7256,78.89,2379.25,1.10085,118.1953125,156.55,76.375,0.0089295,135.35,443.5,130.175,1849.7,968.9,19465.0,19485.0,5613.5,1383.2,972.25,15.4,1.0164,317.6,134.859375,108.25,125.328125,161.90625,152.09375,11.95,436.5,20817.0,160.97,131.51,167.06,44.17,47.07,3570.0,112.165,15.2,416.25,1.4204,1.476,1962.0,149.94,47.06,1408.0,44.15,1232.0,2.5075,1.3843,3.195,906.0,1.4573,16.35,442.6
2017-05-05 00:20:00,0.7371,32.4,1.2927,367.0,1841.0,0.7256,78.89,2379.5,1.10075,118.1953125,156.55,76.375,0.008928499999999999,135.35,443.5,130.175,1849.7,968.9,19475.0,19495.0,5613.75,1383.3,972.25,15.4,1.0164,317.6,134.859375,108.25,125.34375,161.90625,152.09375,11.95,436.5,20818.0,160.97,131.51,167.06,44.17,47.09,3570.0,112.165,15.2,416.25,1.4204,1.476,1962.0,149.94,47.06,1408.0,44.16,1231.4,2.5075,1.3843,3.195,906.0,1.4573,16.35,442.6
2017-05-05 00:21:00,0.7373,32.4,1.2926,367.0,1841.0,0.72565,78.89,2379.75,1.1008,118.1953125,156.55,76.375,0.008927,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5613.75,1383.5,972.25,15.4,1.0164,317.6,134.859375,108.25,125.328125,161.90625,152.0625,11.95,436.5,20821.0,160.97,131.51,167.06,44.16,47.1,3570.0,112.165,15.2,416.25,1.4204,1.476,1962.0,149.94,47.06,1408.0,44.16,1231.8,2.508,1.3843,3.195,906.0,1.4573,16.35,442.6
2017-05-05 00:22:00,0.7373,32.4,1.2926,367.0,1841.0,0.72565,78.88,2379.75,1.1008,118.1953125,156.55,76.375,0.008927,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5614.0,1383.3,972.25,15.4,1.0164,317.6,134.859375,108.2578125,125.328125,161.90625,152.0625,11.95,436.5,20821.0,160.97,131.51,167.06,44.16,47.1,3570.0,112.165,15.2,416.25,1.4204,1.476,1962.0,149.94,47.06,1408.0,44.17,1231.6,2.5085,1.3846,3.195,906.0,1.4573,16.345,442.6
2017-05-05 00:23:00,0.7373,32.4,1.2927,367.0,1841.0,0.72565,78.86,2379.75,1.10085,118.1953125,156.55,76.375,0.008928499999999999,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5613.75,1383.4,972.25,15.4,1.0165,317.6,134.859375,108.25,125.328125,161.90625,152.0625,11.95,436.5,20820.0,160.97,131.51,167.06,44.18,47.11,3570.0,112.165,15.2,416.25,1.4204,1.476,1962.0,149.94,47.06,1408.0,44.18,1232.5,2.508,1.3846,3.195,906.3,1.4573,16.355,442.6
2017-05-05 00:24:00,0.7374,32.4,1.2927,367.25,1841.0,0.7256,78.86,2379.5,1.10075,118.1875,156.55,76.375,0.008927,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5613.5,1383.2,972.25,15.4,1.0164,317.6,134.859375,108.25,125.3125,161.90625,152.03125,11.95,436.5,20821.0,160.97,131.51,167.06,44.16,47.06,3570.0,112.165,15.2,416.25,1.4204,1.476,1962.0,149.94,47.06,1408.0,44.14,1231.8,2.509,1.3849,3.194,905.9,1.4568,16.355,442.6
2017-05-05 00:25:00,0.7374,32.4,1.2928,367.25,1841.0,0.7256,78.86,2379.75,1.10075,118.1875,156.55,76.375,0.0089265,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5614.0,1383.2,972.25,15.4,1.0164,317.6,134.859375,108.25,125.3125,161.90625,152.03125,11.9,436.25,20821.0,160.97,131.51,167.06,44.16,47.03,3570.0,112.165,15.2,416.0,1.4204,1.476,1962.0,149.94,47.06,1408.0,44.12,1232.0,2.5085,1.3839,3.193,905.9,1.4546,16.355,442.6
2017-05-05 00:26:00,0.7372,32.4,1.2928,367.25,1841.0,0.72565,78.86,2379.5,1.10085,118.1875,156.55,76.375,0.0089255,135.35,443.25,130.175,1849.7,968.9,19485.0,19500.0,5613.75,1383.1,972.25,15.4,1.0164,317.6,134.859375,108.25,125.3125,161.90625,152.03125,11.9,436.25,20819.0,160.97,131.51,167.06,44.16,47.03,3570.0,112.165,15.2,416.0,1.4204,1.476,1962.0,149.94,47.06,1408.0,44.11,1231.9,2.5085,1.3839,3.193,906.1,1.4549,16.355,442.6
2017-05-05 00:27:00,0.7373,32.41,1.2931,367.25,1841.0,0.7257,78.86,2379.5,1.10095,118.1875,156.55,76.375,0.008927,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5613.5,1383.0,972.5,15.4,1.0164,317.6,134.859375,108.25,125.3125,161.90625,152.03125,11.9,436.5,20817.0,160.97,131.51,167.06,44.1,47.0,3570.0,112.165,15.2,415.75,1.4204,1.476,1962.0,149.94,47.06,1408.0,44.07,1231.9,2.509,1.3833,3.193,906.1,1.4549,16.355,442.6
2017-05-05 00:28:00,0.7374,32.41,1.2931,367.25,1841.0,0.7257,78.86,2379.25,1.10095,118.1875,156.55,76.375,0.008927,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5613.25,1383.0,972.5,15.4,1.0164,317.6,134.859375,108.25,125.3125,161.90625,152.03125,11.9,436.5,20817.0,160.97,131.51,167.06,44.13,47.04,3570.0,112.165,15.2,416.0,1.4204,1.476,1962.0,149.94,47.06,1408.0,44.12,1231.9,2.5085,1.384,3.193,905.9,1.4562,16.35,442.6
2017-05-05 00:29:00,0.7373,32.41,1.2931,367.25,1841.0,0.72565,78.86,2379.25,1.10095,118.1953125,156.55,76.375,0.008927,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5613.75,1382.9,972.25,15.4,1.0164,317.6,134.859375,108.25,125.3125,161.90625,152.0625,11.9,436.5,20817.0,160.97,131.51,167.06,44.1,47.01,3570.0,112.165,15.2,416.0,1.4204,1.476,1962.0,149.94,47.03,1408.0,44.1,1232.2,2.508,1.3845,3.193,906.2,1.4555,16.36,442.6
2017-05-05 00:30:00,0.7373,32.42,1.2931,367.25,1841.0,0.72565,78.86,2379.25,1.10115,118.1953125,156.55,76.375,0.008926,135.35,443.25,130.175,1849.7,968.9,19480.0,19495.0,5613.25,1382.8,972.25,15.4,1.0166,317.6,134.859375,108.25,125.3125,161.90625,152.03125,11.9,436.5,20817.0,160.97,131.51,167.06,44.1,46.99,3570.0,112.165,15.2,416.0,1.4204,1.476,1962.0,149.94,47.03,1408.0,44.08,1232.1,2.508,1.3845,3.193,906.3,1.4555,16.355,442.6
2017-05-05 00:31:00,0.7374,32.43,1.2931,367.25,1841.0,0.72575,78.86,2379.5,1.10105,118.1875,156.55,76.375,0.008926,135.35,443.25,130.175,1849.7,968.9,19480.0,19495.0,5613.75,1382.8,972.5,15.4,1.0166,317.6,134.859375,108.2578125,125.328125,161.90625,152.03125,11.95,436.5,20818.0,160.97,131.51,167.06,44.1,47.0,3570.0,112.165,15.2,416.0,1.4204,1.476,1962.0,149.94,47.03,1408.0,44.08,1232.5,2.508,1.3842,3.1919999999999997,906.7,1.4555,16.365,442.6
2017-05-05 00:32:00,0.7373,32.42,1.2931,367.25,1841.0,0.7258,78.86,2379.75,1.10095,118.1953125,156.55,76.375,0.0089265,135.35,443.25,130.175,1849.7,968.9,19480.0,19500.0,5614.0,1383.0,972.5,15.4,1.0165,317.6,134.859375,108.2578125,125.328125,161.90625,152.03125,11.95,436.5,20820.0,160.97,131.51,167.06,44.08,47.02,3570.0,112.165,15.2,416.0,1.4204,1.476,1962.0,149.94,47.02,1408.0,44.09,1232.7,2.508,1.3842,3.19,906.2,1.4555,16.36,442.6
2017-05-05 00:33:00,0.7374,32.42,1.2931,367.25,1841.0,0.7258,78.86,2380.0,1.1009,118.1875,156.55,76.375,0.0089265,135.35,443.25,130.175,1849.7,968.9,19480.0,19500.0,5614.5,1383.0,972.5,15.4,1.0165,317.6,134.859375,108.2578125,125.328125,161.90625,152.03125,11.95,436.5,20824.0,160.97,131.51,167.06,44.11,47.04,3570.0,112.165,15.2,416.0,1.4204,1.476,1962.0,149.94,47.02,1408.0,44.12,1232.9,2.508,1.3844,3.188,906.1,1.4565,16.36,442.6
2017-05-05 00:34:00,0.7375,32.42,1.2931,367.25,1841.0,0.7258,78.86,2379.75,1.10085,118.1796875,156.55,76.375,0.008927,135.35,443.25,130.175,1849.7,968.9,19480.0,19500.0,5615.0,1383.0,972.5,15.4,1.0163,317.6,134.828125,108.25,125.296875,161.875,152.03125,11.95,436.5,20824.0,160.97,131.51,167.06,44.17,47.07,3570.0,112.165,15.2,416.5,1.4204,1.476,1962.0,149.94,47.02,1408.0,44.16,1232.9,2.5075,1.3855,3.188,906.0,1.4574,16.355,442.6
2017-05-05 00:35:00,0.7374,32.42,1.2932,367.0,1841.0,0.72575,78.86,2380.0,1.10095,118.1796875,156.55,76.375,0.0089295,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5614.75,1383.1,972.5,15.4,1.0163,317.6,134.828125,108.25,125.3125,161.875,152.03125,11.95,436.5,20822.0,160.97,131.51,167.06,44.17,47.07,3570.0,112.165,15.2,416.5,1.4204,1.476,1962.0,149.94,47.09,1408.0,44.16,1233.9,2.5075,1.3855,3.1889999999999996,906.8,1.4574,16.37,442.6
2017-05-05 00:36:00,0.7375,32.42,1.2932,367.25,1841.0,0.7258,78.86,2380.25,1.1009,118.1796875,156.55,76.375,0.008928,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5615.25,1383.3,972.5,15.4,1.0163,317.6,134.828125,108.25,125.3125,161.875,152.03125,11.95,436.25,20825.0,160.97,131.51,167.06,44.17,47.06,3570.0,112.165,15.2,416.5,1.4204,1.476,1962.0,149.94,47.07,1408.0,44.15,1233.9,2.508,1.3855,3.187,906.7,1.4574,16.375,442.6
2017-05-05 00:37:00,0.7375,32.42,1.2931,367.25,1841.0,0.72575,78.86,2380.25,1.1008,118.1796875,156.55,76.375,0.008929000000000001,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5615.25,1383.2,972.25,15.4,1.0163,317.6,134.828125,108.25,125.3125,161.875,152.0625,11.95,436.5,20825.0,160.97,131.51,167.06,44.17,47.04,3570.0,112.165,15.2,415.75,1.4204,1.476,1962.0,149.94,47.04,1408.0,44.11,1234.0,2.5075,1.3855,3.188,906.6,1.4569,16.375,442.6
2017-05-05 00:38:00,0.7375,32.42,1.2932,367.25,1841.0,0.7258,78.86,2380.5,1.10095,118.1796875,156.55,76.375,0.0089295,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5615.5,1383.7,972.75,15.4,1.0163,317.6,134.828125,108.25,125.3125,161.875,152.0625,11.9,436.5,20826.0,160.97,131.51,167.06,44.17,47.04,3570.0,112.165,15.2,415.75,1.4204,1.476,1962.0,149.94,47.04,1408.0,44.12,1234.6,2.508,1.3855,3.188,907.4,1.4569,16.38,442.6
2017-05-05 00:39:00,0.7374,32.42,1.2933,367.25,1841.0,0.7258,78.86,2380.25,1.1009,118.1796875,156.55,76.375,0.0089265,135.35,443.25,130.175,1849.7,968.9,19480.0,19495.0,5615.75,1383.7,972.75,15.4,1.0164,317.6,134.8125,108.25,125.296875,161.875,152.03125,11.9,436.75,20828.0,160.97,131.51,167.06,44.17,47.04,3570.0,112.165,15.2,415.75,1.4204,1.476,1962.0,149.94,47.05,1408.0,44.13,1234.4,2.5085,1.3838,3.19,907.2,1.4563,16.38,442.6
2017-05-05 00:40:00,0.7374,32.42,1.293,367.25,1841.0,0.7258,78.86,2380.5,1.10085,118.171875,156.55,76.375,0.0089265,135.35,443.25,130.175,1849.7,968.9,19480.0,19495.0,5616.0,1383.6,972.75,15.4,1.0164,317.6,134.796875,108.25,125.28125,161.875,152.03125,11.9,436.75,20828.0,160.97,131.51,167.06,44.11,47.01,3570.0,112.165,15.2,416.0,1.4204,1.476,1962.0,149.94,47.03,1408.0,44.11,1234.3,2.5085,1.3838,3.1889999999999996,907.3,1.4563,16.39,442.6
2017-05-05 00:41:00,0.7374,32.42,1.293,367.25,1841.0,0.7258,78.86,2380.25,1.10085,118.171875,156.55,76.375,0.008926,135.35,443.25,130.175,1849.7,968.9,19480.0,19495.0,5615.75,1383.7,972.5,15.4,1.0164,317.7,134.796875,108.25,125.28125,161.875,152.0,11.95,436.75,20828.0,160.97,131.51,167.06,44.11,47.05,3570.0,112.165,15.2,416.25,1.4204,1.476,1962.0,149.94,47.03,1408.0,44.12,1233.7,2.5085,1.3849,3.188,907.2,1.4563,16.38,442.6
2017-05-05 00:42:00,0.7375,32.42,1.293,367.25,1841.0,0.7258,78.86,2380.5,1.10085,118.171875,156.55,76.375,0.0089255,135.35,443.25,130.175,1849.7,968.9,19480.0,19495.0,5615.5,1383.7,972.5,15.4,1.0164,317.7,134.796875,108.25,125.296875,161.875,152.0,11.95,436.75,20826.0,160.97,131.51,167.06,44.11,47.06,3570.0,112.165,15.2,416.25,1.4204,1.476,1962.0,149.94,47.06,1408.0,44.14,1234.0,2.509,1.3849,3.188,907.3,1.4563,16.385,442.6
2017-05-05 00:43:00,0.7375,32.42,1.293,367.25,1841.0,0.72585,78.86,2380.5,1.10075,118.171875,156.55,76.375,0.0089265,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5615.5,1383.7,972.5,15.4,1.0163,317.7,134.796875,108.25,125.28125,161.875,152.0,11.95,436.75,20827.0,160.97,131.51,167.06,44.11,47.08,3570.0,112.165,15.2,416.25,1.4204,1.476,1962.0,149.94,47.06,1408.0,44.14,1234.3,2.509,1.3849,3.188,907.1,1.458,16.385,442.6
2017-05-05 00:44:00,0.7376,32.42,1.2931,367.25,1841.0,0.72585,78.86,2380.5,1.1007,118.171875,156.55,76.375,0.008928,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5615.5,1383.7,972.5,15.4,1.0163,317.7,134.8125,108.25,125.28125,161.875,152.03125,11.95,436.75,20827.0,160.97,131.51,167.06,44.11,47.06,3570.0,112.165,15.2,416.25,1.4204,1.476,1962.0,149.94,47.06,1408.0,44.14,1234.9,2.509,1.3849,3.188,907.9,1.458,16.4,442.6
2017-05-05 00:45:00,0.7376,32.42,1.2931,367.25,1841.0,0.72585,78.86,2380.5,1.1007,118.1796875,156.55,76.375,0.008927500000000001,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5615.75,1383.7,972.25,15.4,1.0162,317.7,134.8125,108.25,125.296875,161.875,152.03125,11.95,436.75,20829.0,160.97,131.51,167.06,44.16,47.08,3570.0,112.165,15.2,416.5,1.4204,1.476,1962.0,149.94,47.08,1408.0,44.16,1235.0,2.5085,1.3847,3.188,907.5,1.4566,16.395,442.6
2017-05-05 00:46:00,0.7374,32.41,1.293,367.25,1841.0,0.72585,78.86,2380.5,1.10065,118.1875,156.55,76.375,0.008928499999999999,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5616.0,1383.8,972.5,15.4,1.0162,317.7,134.828125,108.25,125.296875,161.9375,152.0625,11.95,436.75,20828.0,160.97,131.51,167.06,44.16,47.04,3570.0,112.165,15.2,416.25,1.4204,1.476,1962.0,149.94,47.08,1408.0,44.14,1234.8,2.5085,1.3847,3.188,907.5,1.4558,16.395,442.6
2017-05-05 00:47:00,0.7374,32.41,1.2931,367.5,1841.0,0.72585,78.86,2380.5,1.1007,118.1875,156.55,76.375,0.008929000000000001,135.35,443.25,130.175,1849.7,968.9,19475.0,19495.0,5615.75,1383.8,972.5,15.4,1.0162,317.7,134.828125,108.25,125.296875,161.9375,152.03125,11.95,436.75,20826.0,160.97,131.51,167.06,44.16,47.01,3570.0,112.165,15.2,416.0,1.4204,1.476,1962.0,149.94,47.05,1408.0,44.11,1234.4,2.508,1.3831,3.188,907.3,1.4558,16.38,442.6
2017-05-05 00:48:00,0.7374,32.41,1.2931,367.5,1841.0,0.72585,78.86,2380.5,1.10075,118.1875,156.55,76.375,0.008928499999999999,135.35,443.25,130.175,1849.7,968.9,19480.0,19495.0,5615.75,1383.8,972.25,15.4,1.0162,317.7,134.828125,108.25,125.3125,161.9375,152.0625,11.95,436.75,20827.0,160.97,131.51,167.06,44.12,47.01,3570.0,112.165,15.2,415.75,1.4204,1.476,1962.0,149.94,47.01,1408.0,44.11,1234.6,2.5075,1.3833,3.188,907.1,1.4554,16.38,442.6
2017-05-05 00:49:00,0.7373,32.41,1.2933,367.5,1841.0,0.72585,78.86,2380.5,1.10075,118.1875,156.55,76.375,0.0089295,135.35,443.25,130.175,1849.7,968.9,19475.0,19500.0,5615.75,1383.8,972.5,15.4,1.0162,317.7,134.828125,108.25,125.296875,161.9375,152.0625,11.95,436.5,20827.0,160.97,131.51,167.06,44.12,47.02,3570.0,112.165,15.2,415.75,1.4204,1.476,1962.0,149.94,47.01,1408.0,44.11,1234.3,2.5075,1.3833,3.188,907.0,1.4555,16.38,442.6
