time,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AGN,AIG,AMAT,AMGN,AMT,AMZN,ANTM,ATVI,AVGO,AXP,BA,BAC,BDX,BIIB,BK,BKNG,BLK,BMY,BRK-B,BSX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,D,DAL,DE,DHR,DIS,DUK,EA,ECL,EEM,EMR,EOG,EXC,F,FB,FDX,FOXA,GD,GDX,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,HPQ,HUM,IBM,ICE,ILMN,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMB,KO,LLY,LMT,LOW,LULU,LYB,MA,MAR,MCD,MDLZ,MDT,MET,MMC,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOC,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PGR,PM,PNC,PRU,PSX,PYPL,QCOM,QQQ,RTN,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SPY,STZ,SYK,T,TGT,TJX,TMO,TSLA,TWTR,TXN,UNH,UNP,UPS,USB,UTX,V,VIX,VLO,VRTX,VXX,VZ,WBA,WFC,WM,WMT,X,XOM,ZTS
2020-03-06 10:13:00+00:00,286.6,88.595,79.06,176.7604,336.9,105.13,155.19,39.91,190.0,38.7837,57.5568,207.33,240.27,1894.51,276.02,59.98,266.675,105.29,254.8253,25.665,234.45,310.94,38.2,1650.16,455.26,59.49,203.57,36.78,61.1,119.72,140.07,157.91,489.01,192.085,70.1975,40.06,213.245,81.98,45.44,307.2851,163.52,38.87,67.44,58.03,62.97,93.825,84.325,45.4,156.4162,145.11,112.35,96.7669,106.65,193.92,40.14,63.58,57.66,43.99,6.52,180.09,127.0,28.725,159.13,29.25,9.545,76.2899,29.075,1268.6559,1263.6899,193.171,13.645,224.785,159.17,20.99,354.83,125.68,93.26,271.78,55.29,275.23,551.82,163.055,139.3518,108.54,25.895,140.81,55.0744,138.0,373.46,104.035,218.9497,72.37,280.03,110.83,192.48,55.14,97.67,39.42,102.48,148.82,41.54,38.51,80.3,41.29,159.87,51.72,265.69,363.14,88.42,319.24,170.18,261.9211,47.49,28.01,134.59,34.565,118.53,78.27,84.8,116.58,69.99,69.555,109.02,76.92,205.75,177.55,73.37,33.795,536.38,24.06,64.64,117.245,266.705,293.61,178.91,186.3152,36.35,103.35,57.85,307.01,691.1845,33.015,111.98,274.69,152.24,91.61,42.135,122.83,181.6297,48.23,60.5,227.15,31.0043,56.02,49.18,36.84,115.2,114.29,7.32,47.4141,133.599
2020-03-06 10:14:00+00:00,286.82,88.67,79.02,176.94,336.93,105.27,155.4,40.01,190.05,38.83,57.61,207.8533,240.66,1897.01,276.02,60.06,266.9731,105.4,255.23,25.71,234.235,311.56,38.24,1650.51,454.65,59.48,203.5029,36.77,61.17,119.8,140.44,158.03,489.43,192.29,70.2375,40.09,214.0,82.07,45.615,307.94,163.46,38.94,67.48,58.06,63.03,93.94,84.54,45.55,156.625,145.01,112.45,96.99,106.83,194.26,40.16,63.51,57.94,44.09,6.531,180.03,126.965,28.77,159.32,29.24,9.555,76.485,29.1,1269.8126,1265.28,193.47,13.68,225.492,159.21,21.03,355.21,125.7612,93.29,272.32,55.36,275.24,553.55,163.36,139.36,108.68,25.905,141.05,55.12,138.06,373.315,104.19,219.2345,72.22,280.27,111.17,192.76,55.22,97.69,39.52,102.6,148.97,41.63,38.65,80.32,41.3,159.97,51.69,265.9167,364.68,88.5,319.2,170.25,262.5,47.63,28.07,134.6,34.6,118.615,78.34,84.945,116.72,70.165,69.705,109.05,77.01,205.92,177.44,73.56,33.8,536.38,24.1275,64.79,117.295,266.37,293.89,179.19,186.3,36.4251,103.615,57.9498,307.77,694.79,33.03,112.1,274.935,152.365,91.71,42.21,122.78,181.61,48.23,60.71,227.66,30.87,56.1,49.24,36.87,115.32,114.48,7.35,47.61,133.66
2020-03-06 10:15:00+00:00,286.92,88.67,79.02,176.94,337.18,105.27,155.27,40.01,190.05,38.83,57.66,207.86,240.66,1894.9479,276.02,60.04,267.205,105.4,255.23,25.71,234.235,311.78,38.24,1653.11,454.65,59.48,203.5029,36.77,61.17,119.8,140.44,158.03,489.085,192.29,70.2375,40.0945,213.79,82.07,45.615,308.1,163.46,38.95,67.52,58.03,63.03,93.94,84.54,45.55,156.625,145.01,112.45,96.99,106.87,194.26,40.16,63.51,57.94,44.0714,6.531,179.96,126.965,28.785,159.32,29.24,9.555,76.5655,29.1,1271.1,1267.17,193.47,13.68,225.492,159.21,21.03,355.21,125.7612,93.29,272.21,55.36,275.13,553.31,163.36,139.36,108.68,25.9,141.05,55.12,138.06,373.315,104.19,218.94,72.22,280.27,111.35,192.76,55.23,97.69,39.52,102.6,148.97,41.63,38.65,80.32,41.3,160.1062,51.72,265.9167,364.55,88.5,319.25,170.25,262.7,47.63,28.07,134.6,34.6,118.615,78.34,84.945,116.72,70.165,69.705,109.0865,77.01,205.98,177.44,73.56,33.8,536.38,24.1275,64.79,117.295,266.37,293.89,179.19,186.3,36.4251,103.615,57.9498,307.77,694.24,33.03,112.1,274.935,152.365,91.71,42.21,122.78,181.61,48.23,60.71,227.66,30.86,56.1,49.26,36.87,115.32,114.48,7.35,47.61,133.66
2020-03-06 10:16:00+00:00,287.145,88.64,79.025,177.22,338.01,105.28,155.32,40.04,190.01,38.68,57.69,207.97,240.6979,1898.1301,275.8,60.075,267.3,105.32,255.7788,25.6985,233.985,311.73,38.15,1652.71,454.905,59.465,203.3239,36.71,61.17,119.69,140.485,158.5,489.84,191.83,70.45,40.13,213.6578,82.06,45.57,307.9617,164.11,38.96,67.47,58.02,63.04,93.72,84.63,45.76,156.78,145.43,112.62,97.1,107.065,194.38,40.18,63.25,57.66,44.08,6.52,180.23,126.879,28.75,159.635,29.27,9.56,76.64,29.065,1272.16,1268.1282,193.935,13.63,225.43,159.37,20.995,355.02,125.82,93.23,272.365,55.4385,275.13,553.89,163.22,139.53,108.61,25.925,141.39,55.14,138.0113,374.01,104.23,219.575,72.27,280.965,111.58,193.16,55.31,97.6974,39.49,102.625,149.005,41.63,38.76,80.245,41.24,160.45,51.7,266.65,365.29,88.5,319.32,169.83,263.15,47.7,28.07,134.7175,34.5198,118.66,78.28,85.02,116.81,69.98,69.9,109.3037,77.16,206.22,177.86,73.7389,33.7,535.68,24.0,64.99,117.165,265.96,294.08,178.995,186.23,36.4889,103.84,58.31,308.76,696.635,33.065,112.24,274.36,152.255,91.57,42.1984,122.9534,181.935,47.21,61.13,227.4228,30.76,56.0694,49.265,36.89,115.44,114.44,7.355,47.63,133.5
2020-03-06 10:17:00+00:00,287.49,88.75,79.07,177.2,338.13,105.48,155.73,40.09,189.99,38.65,57.85,208.35,240.915,1900.2813,276.0,60.25,267.64,105.4146,255.8891,25.765,234.07,312.04,38.26,1655.9507,454.86,59.5,203.4744,36.75,61.32,119.93,140.49,159.0,491.035,192.06,70.45,40.19,213.48,82.06,45.61,307.43,164.43,38.99,67.6,58.14,63.14,93.67,84.58,46.27,157.13,145.26,112.84,97.08,107.31,194.2,40.21,63.32,57.8,44.09,6.5336,180.7,126.94,28.83,159.6999,29.15,9.585,76.79,29.125,1274.73,1270.45,194.45,13.65,225.47,159.74,21.04,354.66,125.8524,93.24,273.18,55.555,276.3,553.47,163.41,139.3,108.9,25.93,141.17,55.08,138.08,373.95,104.46,220.33,72.495,281.38,111.86,193.21,55.28,97.71,39.59,102.71,149.165,41.62,38.7997,80.185,41.4075,160.57,52.065,266.34,366.59,88.59,320.39,169.88,264.25,47.7444,28.2,134.645,34.51,118.56,78.3,84.95,116.95,70.25,69.86,109.39,77.5,206.58,178.0295,73.86,33.84,537.1,24.05,64.95,117.5,266.445,294.444,179.19,186.205,36.49,103.89,58.33,309.5,696.5117,33.17,112.465,274.465,152.51,91.722,42.24,123.01,182.221,47.03,61.145,227.695,30.56,55.99,49.37,36.95,115.42,114.2688,7.4,47.62,133.445
2020-03-06 10:18:00+00:00,286.8904,88.73,79.08,177.22,338.255,105.36,155.75,40.09,190.065,38.65,57.74,208.35,240.9,1900.024,275.725,60.25,267.64,105.5,255.84,25.7401,233.99,311.78,38.26,1657.24,454.21,59.47,203.5,36.76,61.33,119.7677,140.49,158.605,490.275,191.91,70.44,40.195,213.36,82.13,45.51,307.47,164.0609,38.91,67.6,58.05,63.069,93.51,84.475,46.27,156.99,145.415,112.83,96.91,107.31,194.2,40.205,63.3293,57.79,44.07,6.525,180.62,126.8,28.825,159.43,29.17,9.545,76.58,29.1259,1275.22,1270.24,194.32,13.6536,225.47,159.74,21.05,353.84,125.9377,93.23,272.82,55.55,276.3,553.31,163.035,139.14,108.87,25.93,141.325,55.09,138.07,373.3232,104.4505,220.33,72.36,281.38,112.1,193.16,55.28,97.72,39.59,102.7,149.01,41.5402,38.86,80.2,41.395,160.559,51.875,266.46,365.92,88.5,319.4729,169.59,263.845,47.7672,28.13,134.4,34.515,118.33,78.355,84.95,116.95,70.25,69.825,109.28,77.53,206.56,177.5,73.98,33.805,537.1,24.02,64.89,117.74,266.44,294.11,178.985,186.205,36.46,103.88,58.22,308.28,696.99,33.2122,112.465,274.14,152.21,91.78,42.23,122.99,182.31,46.96,61.145,227.69,30.4921,55.99,49.37,36.895,115.4926,114.24,7.395,47.44,133.46
2020-03-06 10:19:00+00:00,286.62,88.64,79.05,177.43,338.52,105.35,155.69,40.09,189.96,38.64,57.74,208.26,241.32,1903.0,275.685,60.3125,267.535,105.61,256.45,25.755,234.33,312.36,38.23,1660.0601,454.53,59.5,203.59,36.73,61.417,119.82,140.705,158.705,489.58,191.7196,70.49,40.18,213.385,82.1,45.57,307.56,164.15,38.98,67.6,58.12,63.085,93.73,84.61,46.44,157.17,145.19,112.96,96.99,107.81,193.96,40.225,63.22,57.85,44.08,6.525,180.8016,127.16,28.9,159.66,29.12,9.555,76.5922,29.145,1275.725,1271.74,194.15,13.65,225.92,159.75,21.18,354.51,125.9,93.26,272.375,55.485,276.46,553.48,163.25,139.16,109.02,25.9054,141.18,55.08,137.72,374.045,104.33,219.97,72.23,281.5,112.29,193.34,55.18,97.805,39.61,102.71,149.145,41.6,38.99,80.175,41.42,160.565,51.88,266.66,366.49,88.52,320.11,169.92,264.07,47.8272,28.14,134.44,34.45,118.5,78.48,84.88,116.87,70.27,69.995,109.46,77.41,206.54,177.63,74.06,33.81,535.13,24.08,64.98,117.77,266.49,294.46,178.985,185.85,36.515,104.03,58.33,308.43,697.825,33.26,112.3,274.22,152.61,91.845,42.28,122.91,182.457,46.88,61.51,227.33,30.415,56.1,49.45,36.895,115.57,114.275,7.4,47.6,133.82
2020-03-06 10:20:00+00:00,285.91,88.45,78.975,177.665,337.69,105.285,155.51,39.98,189.81,38.59,57.67,207.83,241.4,1900.9351,275.39,60.2,267.01,105.37,256.04,25.655,233.95,312.49,38.14,1661.91,454.0,59.39,203.31,36.65,61.26,119.722,140.44,158.59,488.73,191.38,70.46,40.11,213.25,81.93,45.49,307.57,164.055,38.85,67.48,58.06,63.03,93.48,84.55,46.28,157.0255,145.15,112.76,96.9,107.64,193.49,40.18,63.0,57.685,44.08,6.525,180.38,127.1225,28.83,159.355,29.07,9.55,76.505,29.09,1272.3192,1267.71,193.66,13.64,225.3,159.81,21.175,352.93,125.78,93.0,272.6,55.4,275.97,553.6,163.02,139.15,108.69,25.9,141.32,55.02,137.93,373.88,104.07,220.2,72.05,281.12,112.5,193.34,55.16,97.67,39.5,102.5,149.0,41.555,38.8501,80.2,41.26,160.11,51.84,266.48,365.75,88.47,319.4474,169.58,263.7,47.77,28.1399,134.47,34.31,118.4,78.405,84.87,116.5,70.21,69.835,109.275,77.32,206.12,177.5,73.91,33.675,534.765,24.02,64.94,117.4,266.54,293.85,178.81,185.72,36.44,103.9839,58.39,308.01,694.8,33.24,112.16,273.5,152.31,91.7599,42.109,122.74,182.14,46.73,61.34,227.15,30.58,56.035,49.44,36.79,115.58,114.29,7.4,47.45,133.835
2020-03-06 10:21:00+00:00,286.2,88.33,78.905,177.64,337.97,105.2,155.54,40.055,189.69,38.69,57.65,207.902,240.8,1901.0364,274.53,60.17,267.0,105.5,257.1,25.69,233.87,312.53,38.185,1659.135,454.5599,59.44,203.9658,36.72,61.36,119.68,140.4708,158.5,488.18,191.66,70.43,40.14,213.15,82.0523,45.515,307.9401,164.2766,38.932,67.57,58.11,63.03,93.59,84.455,46.3747,157.03,145.06,112.84,96.76,107.71,193.46,40.175,62.89,57.81,44.09,6.5342,180.38,127.04,28.87,159.545,29.055,9.575,76.45,29.12,1275.37,1271.26,193.77,13.66,225.32,160.02,21.16,352.78,125.8,93.12,272.8,55.42,276.185,553.39,163.185,138.97,108.67,25.91,141.16,54.97,137.85,374.1625,104.02,220.4567,72.06,281.295,112.58,193.46,55.145,97.69,39.56,102.4401,149.13,41.52,38.98,80.21,41.34,160.429,51.875,266.15,365.865,88.53,319.465,169.69,263.5447,47.77,28.1399,134.34,34.31,118.3,78.48,84.72,116.72,70.39,70.07,109.34,77.365,206.27,177.7072,73.89,33.82,534.34,24.11,64.82,117.48,267.14,294.13,178.575,185.5515,36.4403,104.09,58.42,307.445,695.87,33.25,112.15,273.21,152.36,91.84,42.22,123.006,182.16,47.09,61.6,227.12,30.6,56.02,49.38,36.83,115.7714,114.24,7.425,47.55,133.8
2020-03-06 10:22:00+00:00,286.48,88.36,79.0,177.97,338.05,105.34,155.74,40.105,189.7,38.78,57.73,207.83,240.965,1902.48,274.23,60.21,267.33,105.61,257.43,25.71,233.895,312.86,38.225,1661.4,454.61,59.48,204.14,36.76,61.42,119.74,140.61,158.63,488.85,191.98,70.465,40.17,213.42,82.195,45.55,308.09,164.4941,38.97,67.61,58.15,63.08,93.67,84.53,46.23,157.22,145.25,112.93,96.84,107.84,193.46,40.19,62.95,57.83,44.12,6.53,180.49,127.17,28.9,159.69,29.05,9.59,76.49,29.135,1277.0,1273.11,194.015,13.665,225.46,160.15,21.17,352.78,126.0,93.26,272.86,55.46,276.26,553.39,163.345,139.05,108.74,25.92,141.3,55.01,137.99,374.465,104.07,220.685,72.12,281.765,112.6,193.58,55.17,97.77,39.62,102.59,149.13,41.55,39.02,80.29,41.4,160.57,51.95,266.16,365.91,88.61,319.465,170.05,263.98,47.825,28.1503,134.39,34.32,118.46,78.59,84.7447,116.975,70.55,70.13,109.47,77.4,206.47,177.725,73.94,33.86,535.34,24.13,64.8699,117.51,267.57,294.28,178.61,185.815,36.47,104.17,58.51,307.49,697.015,33.275,112.31,273.17,152.57,91.98,42.27,123.08,182.5,47.09,61.7,227.12,30.66,56.03,49.36,36.84,115.93,114.34,7.425,47.57,133.82
2020-03-06 10:23:00+00:00,286.48,88.36,79.0,177.97,338.05,105.34,155.74,40.105,189.7,38.78,57.73,207.83,240.965,1902.48,274.23,60.21,267.33,105.61,257.43,25.71,233.895,312.86,38.225,1661.4,454.61,59.48,204.14,36.76,61.42,119.74,140.61,158.63,488.85,191.98,70.465,40.17,213.42,82.195,45.55,308.09,164.4941,38.97,67.61,58.15,63.08,93.67,84.53,46.23,157.22,145.25,112.93,96.84,107.84,193.46,40.19,62.95,57.83,44.12,6.53,180.49,127.17,28.9,159.69,29.05,9.59,76.49,29.135,1277.0,1273.11,194.015,13.665,225.46,160.15,21.17,352.78,126.0,93.26,272.86,55.46,276.26,553.39,163.345,139.05,108.74,25.92,141.3,55.01,137.99,374.465,104.07,220.685,72.12,281.765,112.6,193.58,55.17,97.77,39.62,102.59,149.13,41.55,39.02,80.29,41.4,160.57,51.95,266.16,365.91,88.61,319.465,170.05,263.98,47.825,28.1503,134.39,34.32,118.46,78.59,84.7447,116.975,70.55,70.13,109.47,77.4,206.47,177.725,73.94,33.86,534.73,24.13,64.8699,117.51,267.57,294.28,178.61,185.815,36.47,104.17,58.51,307.49,697.015,33.275,112.31,273.17,152.57,91.98,42.27,123.08,182.5,47.09,61.7,227.12,30.54,56.03,49.36,36.84,115.93,114.34,7.425,47.57,133.82
2020-03-06 10:24:00+00:00,286.48,88.36,79.0,177.97,338.05,105.34,155.74,40.105,189.7,38.78,57.73,207.83,240.965,1902.48,274.23,60.21,267.33,105.61,257.43,25.71,233.895,312.86,38.225,1661.4,454.61,59.48,204.14,36.76,61.42,119.74,140.61,158.84,488.85,191.98,70.465,40.17,213.42,82.07,45.55,308.09,164.4941,38.97,67.61,58.15,63.08,93.67,84.53,46.23,157.22,145.25,112.93,96.84,107.84,193.46,40.19,62.95,57.83,44.12,6.53,180.49,127.17,28.9,159.69,29.05,9.59,76.49,29.135,1277.0,1273.11,194.015,13.665,225.46,160.15,21.17,352.78,126.0,93.26,272.86,55.46,276.26,552.27,163.345,139.05,108.74,25.92,141.3,55.01,137.99,374.465,104.07,220.685,72.12,281.765,112.6,193.58,55.17,97.77,39.62,102.59,149.13,41.55,39.02,80.29,41.4,160.57,51.95,266.16,365.91,88.61,319.465,170.05,263.98,47.825,28.1503,134.39,34.32,118.46,78.59,84.7447,116.975,70.55,70.13,109.47,77.4,206.47,177.725,73.94,33.86,534.73,24.13,64.8699,117.51,267.57,294.28,178.61,185.815,36.47,104.17,58.51,307.49,697.015,33.275,112.31,273.17,152.57,91.98,42.27,123.08,182.5,47.09,61.7,227.12,30.48,56.03,49.36,36.84,115.93,114.34,7.425,47.57,133.82
2020-03-06 10:25:00+00:00,286.675,88.79,79.03,177.7204,338.42,105.47,155.635,40.14,189.94,38.83,57.9,207.57,240.77,1895.3632,273.6,60.16,267.7,105.62,258.0172,25.8332,233.0,312.03,38.25,1662.4301,454.66,59.585,204.28,36.66,61.46,119.87,140.76,158.84,488.19,191.08,70.645,40.21,214.11,82.165,45.69,307.85,164.78,38.98,67.6,58.12,62.94,93.89,84.57,46.0,157.07,145.29,112.8665,96.77,107.675,193.5,40.18,62.89,57.92,44.16,6.52,180.86,126.8664,28.89,159.27,28.83,9.555,76.35,29.08,1281.0,1276.74,194.36,13.68,225.98,160.39,21.13,351.89,126.04,93.38,273.18,55.57,275.96,552.27,163.54,139.35,108.9732,25.895,141.245,55.03,138.18,374.72,104.31,220.845,72.15,282.37,112.46,193.795,55.14,97.43,39.66,102.65,149.2394,41.47,38.95,80.48,41.49,160.79,52.17,265.74,366.215,88.53,319.87,170.09,264.38,47.79,28.15,134.47,34.34,118.62,78.47,84.7764,117.05,70.59,70.154,109.54,77.52,206.56,177.325,73.925,34.075,534.73,24.2,64.8028,117.16,269.08,294.47,178.77,185.81,36.545,104.19,58.49,307.93,696.465,33.46,112.55,273.025,152.5066,91.74,42.25,122.59,182.65,46.87,61.55,227.5,30.555,56.06,49.42,37.01,115.89,114.46,7.41,47.705,134.37
2020-03-06 10:26:00+00:00,287.0,89.02,79.235,178.09,338.42,105.74,155.87,40.22,190.09,38.85,58.02,207.77,241.12,1898.4,274.91,60.3,268.08,105.88,259.07,25.9023,233.425,312.88,38.345,1663.9399,455.135,59.68,204.71,36.74,61.61,120.06,140.82,159.01,487.93,191.685,70.68,40.225,214.04,82.4,45.92,308.51,164.99,39.02,67.65,58.22,63.19,94.21,84.77,46.18,157.465,145.3,113.0507,96.895,107.725,194.1,40.205,62.93,58.27,44.215,6.5472,181.24,127.2399,28.94,159.68,28.82,9.555,76.57,29.105,1284.4351,1281.35,195.1,13.75,226.71,160.56,21.17,352.38,126.23,93.29,273.56,55.715,275.99,553.96,164.055,139.48,109.35,25.93,141.445,55.11,138.8,375.18,104.57,220.76,72.53,282.87,112.64,194.04,55.25,97.775,39.76,102.905,149.34,41.53,39.22,80.78,41.615,160.79,52.2299,265.7578,367.235,88.74,320.11,170.15,265.11,47.9318,28.175,134.725,34.39,118.75,78.51,84.935,117.2,70.86,70.44,109.78,77.64,206.91,177.34,73.96,34.145,536.99,24.29,64.95,117.23,269.29,295.07,179.02,186.02,36.61,104.62,58.61,308.14,698.75,33.4899,112.81,273.72,152.82,91.95,42.3173,122.9,182.79,46.36,61.8653,227.81,30.42,56.143,49.64,37.08,115.91,114.7393,7.42,48.01,134.49
2020-03-06 10:27:00+00:00,287.4831,89.26,79.43,178.6,339.0662,105.875,156.09,40.33,190.4699,39.03,58.05,208.15,241.76,1903.72,275.28,60.37,268.575,106.1245,259.87,26.005,234.0,313.7,38.445,1667.99,455.75,59.8,205.3,36.9,61.89,120.1322,141.3742,159.515,488.395,192.5,70.82,40.265,214.553,82.63,46.091,308.56,165.5,39.09,67.9,58.34,63.395,94.5199,85.0,46.33,157.66,145.745,113.305,97.115,107.81,194.21,40.245,63.085,58.53,44.295,6.575,181.21,127.81,29.0,160.05,28.79,9.59,76.64,29.1935,1287.0,1284.21,195.43,13.78,226.92,160.985,21.2,354.325,126.475,93.485,274.0592,55.77,276.31,555.495,164.28,140.0109,109.77,25.98,141.86,55.155,139.005,376.7867,104.78,221.22,72.69,283.84,112.76,194.59,55.3195,98.15,39.92,103.08,149.75,41.595,39.39,80.82,41.76,160.885,52.33,266.2106,368.2403,89.09,321.5908,170.92,265.29,48.025,28.27,134.76,34.45,119.0042,78.78,85.15,117.75,71.2075,70.61,109.91,77.65,207.14,177.535,73.96,34.27,537.205,24.325,65.05,117.495,269.66,295.6479,179.11,186.685,36.735,104.72,58.87,309.0103,700.7262,33.545,112.99,274.73,152.98,92.215,42.415,123.29,183.35,46.2,62.05,228.03,30.33,56.31,49.765,37.1401,116.01,114.85,7.445,48.12,134.75
2020-03-06 10:28:00+00:00,288.08,89.46,79.62,179.18,340.3,106.11,156.57,40.34,190.56,39.09,58.2,208.8239,242.11,1907.5978,276.14,60.44,269.065,106.28,260.4,26.12,234.51,314.38,38.54,1674.39,456.47,59.96,205.67,37.21,62.11,120.155,141.65,159.82,488.99,193.12,70.95,40.31,214.73,82.71,46.15,309.6,165.87,39.18,67.965,58.425,63.55,94.77,85.07,46.38,158.45,145.915,113.66,97.31,107.84,195.0,40.3,63.38,58.62,44.37,6.5896,181.55,128.31,29.04,160.29,28.68,9.65,76.61,29.35,1290.33,1287.375,195.9643,13.83,227.45,161.1,21.22,355.5975,127.0,93.57,274.47,55.9,276.61,556.5,164.68,140.64,109.94,26.0142,142.045,55.25,139.16,376.78,104.89,221.61,73.005,284.74,112.71,195.14,55.41,98.48,39.9867,103.405,150.19,41.72,39.475,81.05,41.89,161.24,52.54,266.62,369.86,89.28,322.03,171.2,265.97,48.17,28.36,134.81,34.54,119.32,78.88,85.42,117.705,71.2926,70.79,110.33,77.843,207.6,177.71,74.05,34.38,537.62,24.43,65.1732,117.69,270.77,296.41,179.41,186.8,36.845,104.93,58.97,309.45,702.99,33.64,113.22,275.3272,153.62,92.54,42.48,123.65,184.13,45.27,62.23,228.4,30.145,56.48,49.89,37.23,116.15,115.12,7.4819,48.24,135.15
2020-03-06 10:29:00+00:00,287.8098,89.4279,79.78,179.24,340.175,106.06,156.65,40.33,190.49,39.05,58.2,208.55,242.47,1906.29,276.845,60.41,269.1307,106.2505,261.449,26.05,235.175,314.05,38.44,1672.96,456.18,59.95,205.5,37.055,62.005,120.065,141.44,159.83,488.45,193.11,71.0,40.3,214.6602,82.68,46.06,308.68,165.795,39.095,67.94,58.35,63.49,94.5295,85.15,46.3,158.5775,146.025,113.805,97.32,107.75,195.14,40.29,63.32,58.56,44.405,6.58,181.4,128.51,29.0,160.43,28.53,9.6492,76.6,29.3,1290.47,1285.6801,195.6935,13.78,227.55,161.165,21.21,356.39,126.98,93.495,274.47,55.77,276.515,556.775,164.52,140.23,109.84,25.98,142.0,55.27,139.1,377.28,105.13,222.24,73.09,284.55,113.0199,195.08,55.38,98.53,39.96,103.31,149.92,41.66,39.54,81.08,41.84,161.3601,52.64,266.545,369.5184,89.26,323.57,171.38,266.0,48.15,28.31,134.7,34.53,119.364,78.73,85.35,117.8198,71.26,70.66,110.25,77.87,207.45,178.19,73.98,34.435,540.3,24.3695,65.189,117.665,271.18,296.12,179.27,187.01,36.79,104.88,59.0,309.92,702.12,33.57,113.16,275.86,153.72,92.62,42.41,123.8,183.82,45.03,62.195,228.325,30.23,56.3731,49.94,37.18,116.38,115.04,7.45,48.09,135.37
2020-03-06 10:30:00+00:00,288.11,89.415,79.81,179.5,340.828,106.24,156.7,40.34,190.525,39.08,58.28,208.87,242.35,1908.45,276.33,60.49,269.01,106.49,261.634,26.055,234.91,314.23,38.425,1669.5649,455.09,59.97,205.64,36.99,61.96,120.17,141.44,159.8941,488.21,193.095,71.03,40.3,214.74,82.98,46.04,308.83,166.16,39.15,67.985,58.43,63.53,94.542,85.24,46.41,158.725,146.05,113.68,97.36,107.93,195.19,40.315,63.4,58.6,44.435,6.61,181.73,128.64,29.0,160.45,28.63,9.65,76.72,29.35,1291.3898,1288.005,195.7,13.7724,227.66,161.19,21.2372,356.38,127.12,93.51,274.41,55.825,276.995,556.06,164.87,140.32,109.8,25.99,142.06,55.28,139.18,377.585,105.3,222.48,73.29,284.85,113.19,194.96,55.455,98.52,40.01,103.47,149.9575,41.64,39.83,81.19,41.86,161.69,52.78,266.77,369.53,89.19,324.13,171.59,266.11,48.2,28.285,134.725,34.58,119.26,78.67,85.43,117.66,71.39,70.75,110.44,77.875,207.72,178.88,73.99,34.44,540.07,24.37,65.21,117.84,271.58,296.44,179.17,187.33,36.86,104.91,59.045,310.28,704.375,33.61,113.24,275.93,153.91,92.79,42.43,124.0,184.15,44.97,62.25,229.1,30.15,56.39,49.79,37.2,116.44,115.03,7.455,48.15,135.41
2020-03-06 10:31:00+00:00,289.1998,89.575,79.94,179.65,341.585,106.4331,157.015,40.54,190.85,39.155,58.34,209.04,243.35,1909.38,277.01,60.68,269.28,107.0,261.4,26.165,235.04,315.06,38.53,1675.5767,458.38,60.05,206.17,37.09,62.19,120.56,141.745,160.54,490.23,193.465,71.255,40.45,215.31,83.235,46.185,309.89,166.62,39.284,68.26,58.59,63.74,94.79,85.5,46.52,159.14,146.1525,114.34,97.58,108.015,195.44,40.375,63.58,58.78,44.53,6.615,182.14,129.305,29.05,160.58,28.66,9.695,76.8038,29.45,1294.155,1291.88,196.18,13.87,228.293,161.6,21.275,356.95,127.41,93.88,274.74,55.98,277.51,556.06,165.29,140.32,110.26,26.04,142.525,55.3857,139.42,377.35,105.78,223.35,73.55,285.9382,113.31,195.17,55.5,98.65,40.17,103.61,150.02,41.73,39.81,81.24,42.04,162.108,53.07,267.175,370.505,89.29,323.67,171.7701,266.8,48.275,28.36,135.01,34.63,119.4142,78.9445,85.57,118.0646,71.53,71.0249,110.57,78.01,208.23,179.29,74.15,34.58,540.07,24.49,65.41,118.08,271.62,297.22,179.4,187.49,36.94,105.05,59.12,310.53,705.17,33.73,113.42,276.06,154.2734,92.98,42.62,124.255,184.92,44.47,62.56,230.1,29.98,56.49,49.93,37.35,116.64,115.21,7.475,48.37,135.9
